Time (s),Injector Temp (C),NOX Pressure (PSI),Ox Tank Load Cell (kg),Thrust Load Cell (lbf),Chamber Pressure (PSI),Light Sensor (V),Nitrous Bottle (PSI),Comment
1641.222,21.849963,604.542218,-7.40641,1179.274147,589.379473,2.511615,517.86738,
1641.223,21.185495,607.037598,-7.647089,1176.815309,570.057419,2.54771,515.076493,
1641.224,21.894261,609.598647,-7.51581,1177.40543,532.644071,2.539506,509.864102,
1641.225,22.95741,609.762817,-7.581449,1176.618602,525.05475,2.547054,510.397653,
1641.226,21.982857,606.939096,-7.53769,1179.569207,496.543541,2.51785,511.259545,
1641.227,22.381538,606.742093,-7.647089,1180.552742,493.015538,2.531959,505.185263,
1641.228,21.451282,608.449459,-7.636149,1179.175793,478.493299,2.528022,511.218502,
1641.229,21.672771,607.530108,-7.636149,1178.979086,451.089781,2.52835,515.322748,
1641.23,21.672771,608.515127,-7.614269,1179.175793,442.392863,2.527037,508.222404,
1641.231,21.406984,607.989783,-7.636149,1178.487318,424.38369,2.50899,517.621126,
1641.232,22.514431,603.885539,-7.647089,1177.995551,433.695949,2.485692,511.218502,
1641.233,21.849963,606.151082,-7.658029,1177.307076,424.547783,2.491271,511.957267,
1641.234,22.11575,605.855576,-7.668969,1177.798844,452.853778,2.495536,510.479738,
1641.235,22.381538,608.646462,-7.647089,1174.356471,438.167475,2.442707,510.315569,
1641.236,22.558729,604.049708,-7.647089,1174.651531,489.979815,2.45616,513.02437,
1641.237,22.204346,604.936225,-7.647089,1171.995987,497.240937,2.461739,506.252366,
1641.238,22.381538,608.974802,-7.668969,1167.963493,555.945358,2.464035,516.677149,
1641.239,21.982857,605.330233,-7.658029,1166.389837,556.027405,2.481755,513.927304,
1641.24,21.27409,605.56007,-7.668969,1162.160637,581.790129,2.498818,514.994408,
1641.241,22.735921,608.350957,-7.658029,1162.849111,590.856319,2.504724,512.531861,
1641.242,22.33724,608.974802,-7.658029,1163.045818,567.637036,2.495865,507.524682,
1641.243,23.311793,606.249583,-7.658029,1161.078749,571.903474,2.534256,511.300587,
1641.244,22.603027,605.100395,-7.625209,1160.783688,542.817869,2.541147,513.845219,
1641.245,21.761367,605.822742,-7.658029,1159.210032,552.663485,2.562148,513.229583,
1641.246,20.964005,607.30027,-7.647089,1160.685335,533.751702,2.573632,513.270625,
1641.247,22.824516,606.118248,-7.647089,1156.652842,535.515707,2.570679,519.016569,
1641.248,23.533283,606.118248,-7.647089,1156.849549,511.270908,2.566085,512.162479,
1641.249,21.761367,606.446587,-7.668969,1157.931437,488.010697,2.545413,511.054333,
1641.25,21.761367,601.784166,-7.658029,1159.406739,515.373241,2.554272,514.707111,
1641.251,22.248644,608.219621,-7.647089,1160.390274,489.692652,2.535897,512.244564,
1641.252,21.805665,609.598647,-7.658029,1159.013325,506.430157,2.504396,507.811979,
1641.253,21.539878,606.446587,-7.658029,1160.095214,482.759718,2.493896,511.423715,
1641.254,21.008303,604.607886,-7.636149,1160.193567,511.804212,2.512599,510.561823,
1641.255,21.539878,604.410882,-7.658029,1158.718265,496.174331,2.489958,514.542941,
1641.256,22.160048,605.133229,-7.658029,1157.636377,524.767586,2.503412,513.106455,
1641.257,23.1789,605.88841,-7.668969,1157.341316,496.584564,2.512928,508.427616,
1641.258,21.717069,605.72424,-7.658029,1160.586981,546.263834,2.522443,512.449776,
1641.259,22.160048,603.918373,-7.679909,1160.488628,513.691285,2.515553,508.714913,
1641.26,21.938559,608.383791,-7.658029,1161.570516,600.332748,2.54246,515.651088,
1641.261,22.11575,607.431606,-7.658029,1165.406302,578.467228,2.585773,508.304489,
1641.262,21.451282,608.613628,-7.647089,1164.619474,623.798214,2.613009,512.039351,
1641.263,23.1789,607.759945,-7.658029,1170.12727,583.595162,2.617931,516.636107,
1641.264,21.672771,607.333104,-7.636149,1167.668433,609.809183,2.642213,508.304489,
1641.265,22.913112,609.697149,-7.668969,1168.356907,586.87704,2.635978,509.16638,
1641.266,20.919707,605.067561,-7.658029,1170.225624,575.800703,2.650088,509.946186,
1641.267,22.071452,604.47655,-7.668969,1174.356471,535.474684,2.631712,511.218502,
1641.268,21.052601,606.512255,-7.647089,1175.536713,576.785266,2.634337,511.300587,
1641.269,21.584176,604.542218,-7.647089,1178.979086,521.485719,2.609071,513.18854,
1641.27,21.717069,605.789908,-7.658029,1178.880733,549.791847,2.595617,509.49472,
1641.271,21.185495,605.691406,-7.647089,1183.798409,536.787432,2.592664,513.927304,
1641.272,22.292942,605.133229,-7.668969,1182.814873,521.239579,2.597258,515.651088,
1641.273,22.33724,607.46444,-7.658029,1185.962186,496.420471,2.570351,512.285606,
1641.274,22.735921,609.335976,-7.647089,1190.289742,486.492836,2.559523,510.520781,
1641.275,21.717069,607.037598,-7.690849,1190.978217,457.366332,2.555585,513.393752,
1641.276,23.134602,606.610757,-7.647089,1192.945287,474.883253,2.560835,507.811979,
1641.277,22.33724,607.234602,-7.668969,1194.715651,445.920857,2.542131,511.875182,
1641.278,22.381538,605.527236,-7.658029,1194.12553,483.210974,2.570023,508.222404,
1641.279,22.33724,607.070432,-7.658029,1196.486015,437.264965,2.55821,508.099276,
1641.28,21.805665,607.858447,-7.679909,1194.322237,514.306635,2.576914,515.774215,
1641.281,23.976261,605.395901,-7.668969,1194.715651,505.937877,2.555913,510.069314,
1641.282,21.672771,606.873429,-7.647089,1197.371197,534.531146,2.580523,511.916224,
1641.283,21.052601,608.153953,-7.647089,1198.059672,529.895506,2.57232,511.136418,
1641.284,21.717069,606.807761,-7.647089,1197.961318,495.148749,2.565757,511.875182,
1641.285,22.292942,608.777798,-7.614269,1196.387661,517.711571,2.532287,513.065413,
1641.286,20.565324,608.580794,-7.647089,1195.305772,536.377198,2.527365,509.782017,
1641.287,21.451282,606.742093,-7.647089,1193.633762,498.389589,2.523756,512.121436,
1641.288,22.160048,603.885539,-7.658029,1193.928823,544.540852,2.530975,510.315569,
1641.289,21.584176,604.246712,-7.668969,1192.551873,545.566437,2.539835,512.860201,
1641.29,22.33724,605.625738,-7.668969,1191.469984,573.011108,2.54246,511.259545,
1641.291,22.780219,605.264565,-7.668969,1189.40456,553.771117,2.528678,510.84912,
1641.292,22.160048,606.183915,-7.647089,1188.02761,549.791847,2.546397,508.714913,
1641.293,21.185495,603.852705,-7.647089,1187.240782,519.680691,2.546069,514.666069,
1641.294,24.286347,602.966188,-7.647089,1186.257247,547.863747,2.581508,507.853022,
1641.295,21.318388,603.327361,-7.647089,1184.585237,537.6079,2.571664,513.51688,
1641.296,23.134602,605.592904,-7.668969,1181.536278,532.890212,2.609071,514.009389,
1641.297,21.894261,603.557199,-7.679909,1179.470854,503.763642,2.600211,514.830238,
1641.298,22.071452,600.40514,-7.668969,1179.569207,503.189315,2.573961,511.300587,
1641.299,22.603027,607.431606,-7.647089,1176.913662,493.507817,2.581508,510.233484,
1641.3,22.160048,601.160321,-7.658029,1175.143299,492.318142,2.56707,509.864102,Testing
1641.301,23.1789,601.258823,-7.679909,1174.749885,462.617304,2.552632,509.535762,
1641.302,21.761367,604.378048,-7.658029,1175.536713,453.633219,2.530975,511.628927,
1641.303,21.27409,604.115376,-7.679909,1173.569643,470.411719,2.509974,507.565725,
1641.304,21.451282,599.846963,-7.658029,1171.209159,475.990881,2.500787,514.419814,
1641.305,22.647325,605.001893,-7.647089,1171.700926,565.790981,2.522443,515.52796,
1641.306,22.95741,605.88841,-7.679909,1171.897633,531.536441,2.519162,511.752054,
1641.307,22.470133,605.461568,-7.647089,1172.291047,548.397051,2.526709,510.110356,
1641.308,21.628474,603.754203,-7.658029,1174.06141,523.167676,2.515553,511.587885,
1641.309,24.463538,603.491531,-7.668969,1174.06141,533.054305,2.536881,513.147498,
1641.31,22.735921,604.969059,-7.668969,1175.635067,530.018576,2.538522,509.946186,
1641.311,22.160048,602.112505,-7.658029,1179.07744,532.192814,2.557882,512.203521,
1641.312,21.406984,600.897649,-7.647089,1177.012016,582.897763,2.593649,514.378771,
1641.313,22.735921,605.034727,-7.658029,1181.339571,533.587609,2.569367,508.796998,
1641.314,23.001708,604.181044,-7.679909,1183.995116,597.297009,2.593649,508.920125,
1641.315,22.33724,603.655701,-7.636149,1187.437489,553.607024,2.589711,511.628927,
1641.316,21.938559,604.903391,-7.668969,1185.667126,539.125765,2.601524,508.181361,
1641.317,21.672771,598.599273,-7.658029,1185.667126,506.060947,2.595617,513.763135,
1641.318,21.406984,602.079671,-7.658029,1187.044075,505.527644,2.571335,512.244564,
1641.319,21.628474,601.784166,-7.647089,1188.519378,484.441672,2.562804,510.151399,
1641.32,21.096899,605.001893,-7.647089,1186.847368,486.862045,2.535897,512.203521,
1641.321,22.824516,601.390158,-7.679909,1188.224318,461.67377,2.499474,513.886262,
1641.322,21.717069,604.410882,-7.679909,1190.191388,480.831625,2.493896,507.647809,
1641.323,23.090304,602.703516,-7.679909,1190.584802,444.977324,2.47552,511.136418,
1641.324,21.141197,602.637848,-7.647089,1192.256813,465.078698,2.483067,513.845219,
1641.325,21.894261,600.963317,-7.658029,1192.355166,441.162167,2.47913,509.617847,
1641.326,21.584176,606.151082,-7.636149,1189.601267,447.725878,2.479458,515.076493,
1641.327,22.292942,605.428734,-7.625209,1193.535409,427.829636,2.475848,512.039351,
1641.328,21.406984,605.986912,-7.668969,1190.584802,438.659753,2.454191,512.531861,
1641.329,20.964005,600.175302,-7.668969,1192.551873,504.009781,2.48602,512.778116,
1641.33,22.691623,604.509384,-7.668969,1193.338701,508.604393,2.493568,509.00221,
1641.331,20.698218,604.837723,-7.658029,1195.404126,529.198109,2.516209,510.931205,
1641.332,22.11575,604.673554,-7.668969,1193.043641,558.037553,2.504068,507.647809,
1641.333,23.488985,603.655701,-7.647089,1191.273277,556.519686,2.527037,512.942285,
1641.334,23.488985,600.437974,-7.647089,1190.683156,557.873459,2.540163,512.408734,
1641.335,22.248644,602.966188,-7.647089,1189.207853,554.837726,2.519818,509.823059,
1641.336,22.780219,604.870557,-7.636149,1186.945722,524.521446,2.512928,512.696031,
1641.337,23.223197,604.115376,-7.647089,1183.109934,549.381613,2.501771,514.460856,
1641.338,21.761367,604.804889,-7.658029,1180.847803,526.203404,2.503083,508.509701,
1641.339,22.95741,602.802018,-7.679909,1181.831338,498.840845,2.47027,508.263446,
1641.34,22.027155,602.375177,-7.647089,1181.04451,495.887168,2.497177,509.782017,
1641.341,21.761367,602.473679,-7.658029,1175.73342,466.145302,2.472567,508.550743,
1641.342,21.894261,603.885539,-7.647089,1173.176229,474.59609,2.482411,510.931205,
1641.343,21.849963,603.622867,-7.647089,1171.602573,457.571448,2.462395,516.225682,
1641.344,22.425835,603.163192,-7.668969,1168.651968,458.638052,2.470926,511.628927,
1641.345,22.470133,602.933354,-7.668969,1167.275019,455.151078,2.484708,508.058234,
1641.346,22.248644,600.963317,-7.679909,1164.914535,448.01304,2.493239,514.091474,
1641.347,22.33724,603.130358,-7.658029,1165.89807,468.155441,2.486349,503.297311,
1641.348,23.1789,603.557199,-7.647089,1163.832646,503.640572,2.499146,512.778116,
1641.349,22.11575,602.703516,-7.745549,1160.586981,464.012094,2.455176,512.203521,
1641.35,22.558729,604.246712,-7.723669,1159.603446,508.276206,2.473879,513.763135,
1641.351,22.868814,599.584291,-7.701789,1158.619911,489.733675,2.476176,510.397653,
1641.352,22.514431,602.014003,-7.723669,1156.456135,519.639668,2.48602,512.696031,
1641.353,21.938559,605.330233,-7.876828,1154.390712,516.809058,2.466332,513.68105,
1641.354,23.223197,606.085414,-7.800248,1154.685772,524.19326,2.456816,508.345531,
1641.355,23.444687,604.804889,-7.811188,1157.636377,505.814807,2.430566,512.121436,
1641.356,23.090304,601.915502,-7.778368,1156.554488,521.526742,2.470926,509.617847,
1641.357,22.425835,603.294528,-7.800248,1152.817056,498.143449,2.436472,513.804177,
1641.358,22.292942,604.016874,-7.800248,1151.833521,493.630887,2.456488,513.557922,
1641.359,22.071452,602.999022,-7.811188,1151.833521,478.00102,2.433519,514.009389,
1641.36,21.761367,604.509384,-7.811188,1151.341754,493.097584,2.468957,512.942285,
1641.361,22.95741,600.963317,-7.822128,1152.718703,470.329672,2.466661,510.561823,
1641.362,21.849963,602.802018,-7.800248,1153.21047,501.425313,2.479458,511.957267,
1641.363,23.223197,602.90052,-7.778368,1156.947902,469.673301,2.47913,509.49472,
1641.364,21.584176,600.109634,-7.789308,1154.194005,465.694047,2.46141,506.662791,
1641.365,22.558729,600.766313,-7.800248,1151.636814,475.047346,2.463379,520.453056,
1641.366,21.938559,602.276675,-7.822128,1154.095651,477.139532,2.472895,514.378771,
1641.367,23.444687,601.48866,-7.822128,1155.275893,493.712933,2.44205,507.729894,
1641.368,22.735921,600.0768,-7.800248,1155.570953,479.026602,2.440738,514.748154,
1641.369,23.488985,601.915502,-7.833068,1155.76766,476.154974,2.446644,510.84912,
1641.37,22.647325,599.846963,-7.811188,1157.144609,493.220654,2.419737,507.278427,
1641.371,22.558729,603.06469,-7.789308,1156.456135,476.072927,2.425644,508.632828,
1641.372,21.849963,600.733479,-7.767429,1155.76766,484.236556,2.420065,514.501899,
1641.373,22.33724,598.763443,-7.756489,1161.275455,460.935352,2.417768,511.17746,
1641.374,21.849963,600.536476,-7.833068,1153.407177,480.216276,2.410221,513.229583,
1641.375,22.425835,602.605015,-7.778368,1155.079186,481.323904,2.393158,514.050432,
1641.376,22.470133,602.802018,-7.789308,1155.669307,492.687351,2.429253,514.542941,
1641.377,21.539878,601.817,-7.800248,1155.374246,481.816183,2.425644,511.218502,
1641.378,23.090304,601.061819,-7.800248,1153.898944,479.026602,2.451894,512.121436,
1641.379,22.204346,599.32162,-7.811188,1155.374246,475.293485,2.43516,514.296686,
1641.38,21.27409,598.697775,-7.789308,1153.308823,489.692652,2.462067,514.337729,
1641.381,22.292942,601.061819,-7.800248,1151.833521,464.094141,2.452551,512.531861,
1641.382,22.603027,600.831981,-7.789308,1149.473038,479.477857,2.433847,517.456956,
1641.383,22.824516,600.339472,-7.822128,1150.063159,474.103811,2.448941,511.218502,
1641.384,21.894261,600.339472,-7.800248,1150.554926,495.805121,2.453863,509.125338,
1641.385,22.824516,602.408011,-7.789308,1151.046694,464.750512,2.435488,510.931205,
1641.386,21.406984,599.879797,-7.800248,1146.620788,473.570509,2.4158,506.334451,
1641.387,21.805665,598.435103,-7.811188,1146.325727,466.227349,2.389221,509.864102,
1641.388,22.514431,601.981169,-7.778368,1142.391589,471.56037,2.39119,517.415913,
1641.389,22.558729,598.2381,-7.789308,1137.965683,471.027068,2.363954,513.927304,
1641.39,23.666176,598.796277,-7.833068,1136.293675,473.488462,2.364283,512.696031,
1641.391,23.001708,602.440845,-7.811188,1136.982149,460.812282,2.388236,512.901243,
1641.392,21.938559,597.975428,-7.822128,1136.293675,484.236556,2.376424,508.386573,
1641.393,21.805665,600.142468,-7.800248,1134.031546,470.493765,2.394799,513.68105,
1641.394,22.647325,601.65283,-7.800248,1137.277209,472.503904,2.382658,513.845219,
1641.395,21.672771,600.208136,-7.800248,1130.490822,470.083533,2.405956,509.49472,
1641.396,21.185495,599.190284,-7.800248,1129.113874,497.199913,2.423019,510.192441,
1641.397,22.292942,599.846963,-7.800248,1127.736926,476.195997,2.411534,512.531861,
1641.398,22.33724,599.387288,-7.811188,1130.097408,494.287259,2.414815,509.905144,
1641.399,22.425835,601.817,-7.833068,1127.343512,481.734137,2.416128,509.740974,
1641.4,22.603027,597.876926,-7.833068,1127.540219,481.446974,2.420394,511.34163,Testing
1641.401,23.356091,599.682793,-7.800248,1127.146805,475.334509,2.41219,507.032173,
1641.402,22.647325,601.32449,-7.800248,1124.884676,461.222515,2.38758,511.300587,
1641.403,21.982857,598.99328,-7.811188,1123.999495,484.769859,2.388565,511.793097,
1641.404,21.938559,598.632107,-7.811188,1120.557125,461.099445,2.36822,509.740974,
1641.405,23.843368,599.190284,-7.811188,1119.180177,469.016929,2.36297,509.658889,
1641.406,23.400389,598.796277,-7.822128,1118.786764,497.897309,2.370517,509.33055,
1641.407,22.292942,601.751332,-7.822128,1120.262065,484.400649,2.363298,511.752054,
1641.408,22.381538,600.306638,-7.844008,1119.475238,490.390047,2.355095,507.114258,
1641.409,22.292942,600.897649,-7.778368,1117.606523,479.806043,2.380033,507.770937,
1641.41,22.071452,599.32162,-7.778368,1119.967005,504.173875,2.367892,514.255644,
1641.411,22.647325,602.572181,-7.822128,1120.065358,478.616369,2.403987,514.542941,
1641.412,23.57758,597.450085,-7.833068,1117.606523,470.001486,2.405299,511.628927,
1641.413,20.964005,601.225989,-7.811188,1119.081824,493.79498,2.411862,513.311668,
1641.414,21.761367,602.703516,-7.811188,1119.770298,456.545868,2.39808,507.114258,
1641.415,21.849963,599.026114,-7.800248,1120.753832,497.28196,2.409893,506.785918,
1641.416,20.831112,601.160321,-7.811188,1120.655479,471.4373,2.399393,511.5058,
1641.417,23.267495,602.211007,-7.811188,1122.524194,517.178268,2.415472,513.434795,
1641.418,22.160048,602.112505,-7.778368,1122.819254,525.259867,2.418425,508.755955,
1641.419,21.761367,598.106764,-7.800248,1120.262065,503.681595,2.390205,516.554022,
1641.42,22.558729,600.043967,-7.800248,1123.212668,580.682495,2.430894,508.304489,
1641.421,21.761367,602.309509,-7.811188,1123.015961,547.166349,2.416456,515.36379,
1641.422,22.691623,601.127487,-7.822128,1122.917608,597.297009,2.44041,510.602866,
1641.423,24.109155,600.273804,-7.811188,1126.261624,541.464098,2.444347,507.073215,
1641.424,21.49558,601.587162,-7.778368,1125.86821,580.764542,2.467317,508.673871,
1641.425,22.514431,599.420122,-7.800248,1126.753391,544.171641,2.462395,511.834139,
1641.426,20.964005,602.375177,-7.811188,1128.228693,540.848747,2.468957,509.535762,
1641.427,21.805665,598.632107,-7.811188,1128.622106,513.445145,2.484052,511.5058,
1641.428,22.470133,601.718498,-7.822128,1131.474356,480.052183,2.467317,507.31947,
1641.429,21.096899,600.043967,-7.811188,1133.441425,452.115361,2.471583,514.789196,
1641.43,22.381538,603.261694,-7.822128,1135.703554,444.772208,2.467645,506.621748,
1641.431,21.362686,602.605015,-7.778368,1137.375563,421.183884,2.45616,506.211324,
1641.432,22.381538,597.285915,-7.800248,1139.834399,407.236018,2.4368,508.920125,
1641.433,23.57758,604.378048,-7.789308,1142.588296,403.256775,2.417768,516.759234,
1641.434,22.470133,600.667812,-7.800248,1143.27677,409.615359,2.390533,508.140319,
1641.435,21.717069,599.551457,-7.811188,1144.752072,418.763519,2.388893,513.598965,
